@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute x numeric
@attribute y numeric
@attribute istSpeed numeric
@attribute istVelX numeric
@attribute istVelY numeric
@attribute istAcc numeric
@attribute size numeric
@attribute avgSpeed numeric
@attribute avgAccel numeric
@attribute stdSpeed numeric
@attribute stdAccel numeric
@attribute timeBeforeDrawing numeric
@attribute timeDrawing numeric
@attribute timeBeforeEval numeric
@attribute selectedX numeric
@attribute selectedY numeric

@data
7151,'2019/05/07 18:02:42:216',24,299,348,4,3.794733,1.264911,1.333333,138,8.028986,2.865097,6.947081,3.103437,5075,7537,4991,0.168,-0.456
7152,'2019/05/07 18:02:42:238',24,310,347,12,11.950719,-1.086429,2,139,8.057554,2.858873,6.930054,3.093043,5103,7537,4991,0.168,-0.456
7153,'2019/05/07 18:02:42:265',24,313,346,4,3.794733,-1.264911,1.333333,140,8.028571,2.847976,6.913592,3.084593,5124,7537,4991,0.168,-0.456
7154,'2019/05/07 18:02:42:288',24,315,345,3,2.683281,-1.341641,0.333333,141,7.992908,2.830142,6.90186,3.080843,5153,7537,4991,0.168,-0.456
7155,'2019/05/07 18:02:42:303',24,316,341,5,1.212678,-4.850713,0.4,142,7.971831,2.813029,6.881926,3.076664,5173,7537,4991,0.168,-0.456
7156,'2019/05/07 18:02:42:335',24,316,341,0,0,0,1.666667,143,7.916084,2.805012,6.889977,3.067311,5191,7537,4991,0.168,-0.456
7157,'2019/05/07 18:02:42:357',24,315,336,6,-1.176697,-5.883484,1.2,144,7.902778,2.793866,6.867699,3.059492,5221,7537,4991,0.168,-0.456
7158,'2019/05/07 18:02:42:380',24,313,332,6,-2.683281,-5.366563,0,145,7.889655,2.774598,6.845636,3.057665,5242,7537,4991,0.168,-0.456
7159,'2019/05/07 18:02:42:404',24,312,332,1,-1,0,2.5,146,7.842466,2.772717,6.845778,3.047189,5269,7537,4991,0.168,-0.456
7160,'2019/05/07 18:02:42:435',24,310,331,3,-2.683281,-1.341641,1,147,7.809524,2.760658,6.833973,3.040253,5293,7537,4991,0.168,-0.456
7161,'2019/05/07 18:02:42:453',24,308,331,2,-2,0,0.2,148,7.77027,2.743356,6.827409,3.037197,5321,7537,4991,0.168,-0.456
7162,'2019/05/07 18:02:42:486',24,307,331,1,-1,0,0.333333,149,7.724832,2.727182,6.826874,3.03335,5341,7537,4991,0.168,-0.456
7163,'2019/05/07 18:02:42:507',24,304,332,4,-3.794733,1.264911,0.5,150,7.7,2.712334,6.810721,3.028619,5370,7537,4991,0.168,-0.456
7164,'2019/05/07 18:02:42:532',24,304,332,0,0,0,1.333333,151,7.649007,2.703201,6.816841,3.020593,5395,7537,4991,0.168,-0.456
7165,'2019/05/07 18:02:42:553',24,304,333,1,0,1,0.25,152,7.605263,2.687062,6.815601,3.017143,5419,7537,4991,0.168,-0.456
7166,'2019/05/07 18:02:42:589',24,303,333,1,-1,0,0,153,7.562091,2.669499,6.814101,3.015037,5441,7537,4991,0.168,-0.456
7167,'2019/05/07 18:02:42:605',24,303,341,8,0,8,0.875,154,7.564935,2.657847,6.791889,3.008645,5472,7537,4991,0.168,-0.456
7168,'2019/05/07 18:02:42:634',24,303,341,0,0,0,4,155,7.516129,2.666506,6.797017,3.000797,5493,7537,4991,0.168,-0.456
7169,'2019/05/07 18:02:42:655',24,305,347,8,2.529822,7.589466,2,156,7.519231,2.662233,6.775164,2.99158,5521,7537,4991,0.168,-0.456
7170,'2019/05/07 18:02:42:684',24,306,349,3,1.341641,2.683281,1.666667,157,7.490446,2.655892,6.763039,2.983032,5542,7537,4991,0.168,-0.456
7171,'2019/05/07 18:02:42:705',24,307,349,1,1,0,0.5,158,7.449367,2.642247,6.761212,2.97846,5571,7537,4991,0.168,-0.456
7172,'2019/05/07 18:02:42:722',24,308,351,3,1.341641,2.683281,0.4,159,7.421384,2.628145,6.749017,2.974339,5591,7537,4991,0.168,-0.456
7173,'2019/05/07 18:02:42:751',24,311,352,4,3.794733,1.264911,0.333333,160,7.4,2.613802,6.733189,2.970516,5610,7537,4991,0.168,-0.456
7174,'2019/05/07 18:02:42:772',24,312,353,2,1.414214,1.414214,0.5,161,7.36646,2.600673,6.725594,2.965902,5638,7537,4991,0.168,-0.456
7175,'2019/05/07 18:02:42:789',24,315,354,4,3.794733,1.264911,0.333333,162,7.345679,2.586678,6.709889,2.962039,5657,7537,4991,0.168,-0.456
7176,'2019/05/07 18:02:42:817',24,317,354,2,2,0,0.5,163,7.312883,2.573876,6.702239,2.957402,5676,7537,4991,0.168,-0.456
7177,'2019/05/07 18:02:42:839',24,327,354,10,10,0,1.6,164,7.329268,2.567938,6.684942,2.949296,5703,7537,4991,0.168,-0.456
7178,'2019/05/07 18:02:42:867',24,330,353,4,3.794733,-1.264911,1.5,165,7.309091,2.561465,6.669571,2.941466,5725,7537,4991,0.168,-0.456
7179,'2019/05/07 18:02:42:888',24,332,352,3,2.683281,-1.341641,0.25,166,7.283133,2.547541,6.657732,2.938021,5754,7537,4991,0.168,-0.456
7180,'2019/05/07 18:02:42:906',24,336,350,6,5.366563,-2.683281,0.5,167,7.275449,2.53528,6.638392,2.933439,5773,7537,4991,0.168,-0.456
7181,'2019/05/07 18:02:42:934',24,336,350,0,0,0,1.5,168,7.232143,2.529118,6.642248,2.925735,5793,7537,4991,0.168,-0.456
7182,'2019/05/07 18:02:42:954',24,341,344,11,7.042028,-8.450434,2.2,169,7.254438,2.52717,6.628787,2.917125,5820,7537,4991,0.168,-0.456
7183,'2019/05/07 18:02:42:973',24,341,343,1,0,-1,2,170,7.217647,2.524069,6.626531,2.908763,5840,7537,4991,0.168,-0.456
7184,'2019/05/07 18:02:43:001',24,341,343,0,0,0,0.166667,171,7.175438,2.510283,6.630028,2.905792,5858,7537,4991,0.168,-0.456
7185,'2019/05/07 18:02:43:020',24,338,340,6,-4.242641,-4.242641,1.2,172,7.168605,2.502665,6.611221,2.899004,5887,7537,4991,0.168,-0.456
7186,'2019/05/07 18:02:43:051',24,336,340,2,-2,0,2,173,7.138728,2.49976,6.603676,2.890818,5909,7537,4991,0.168,-0.456
7187,'2019/05/07 18:02:43:069',24,334,340,2,-2,0,0,174,7.109195,2.485393,6.596076,2.888673,5937,7537,4991,0.168,-0.456
7188,'2019/05/07 18:02:43:102',24,334,340,0,0,0,0.666667,175,7.068572,2.475001,6.599015,2.883641,5957,7537,4991,0.168,-0.456
7189,'2019/05/07 18:02:43:122',24,331,341,4,-3.794733,1.264911,0.8,176,7.051136,2.465483,6.584199,2.87816,5988,7537,4991,0.168,-0.456
7190,'2019/05/07 18:02:43:139',24,330,342,2,-1.414214,1.414214,0.333333,177,7.022599,2.453437,6.576433,2.874443,6006,7537,4991,0.168,-0.456
7191,'2019/05/07 18:02:43:169',24,330,342,0,0,0,0.666667,178,6.983146,2.443399,6.578919,2.86944,6027,7537,4991,0.168,-0.456
7192,'2019/05/07 18:02:43:189',24,330,345,3,0,3,0.75,179,6.960894,2.433939,6.567166,2.864167,6056,7537,4991,0.168,-0.456
7193,'2019/05/07 18:02:43:218',24,331,349,5,1.212678,4.850713,0.4,180,6.95,2.422639,6.550427,2.860174,6074,7537,4991,0.168,-0.456
7194,'2019/05/07 18:02:43:241',24,333,352,5,2.773501,4.160252,0,181,6.939227,2.409255,6.533815,2.857897,6104,7537,4991,0.168,-0.456
7195,'2019/05/07 18:02:43:267',24,335,353,3,2.683281,1.341641,0.666667,182,6.917583,2.39968,6.522279,2.852917,6128,7537,4991,0.168,-0.456
7196,'2019/05/07 18:02:43:288',24,346,356,14,13.506693,3.683644,2.2,183,6.956284,2.398589,6.525376,2.845106,6153,7537,4991,0.168,-0.456
7197,'2019/05/07 18:02:43:317',24,362,354,18,17.861002,-2.232625,1,184,7.016304,2.390988,6.558251,2.839194,6175,7537,4991,0.168,-0.456
7198,'2019/05/07 18:02:43:340',24,367,352,7,6.499337,-2.599735,2.2,185,7.016216,2.389956,6.540406,2.831506,6203,7537,4991,0.168,-0.456
7199,'2019/05/07 18:02:43:368',24,390,337,38,31.829203,-20.758175,6.2,186,7.182796,2.410439,6.907022,2.837626,6226,7537,4991,0.168,-0.456
7200,'2019/05/07 18:02:43:389',24,397,331,13,9.870336,-8.460288,5,187,7.213904,2.424288,6.901551,2.836317,6254,7537,4991,0.168,-0.456
7201,'2019/05/07 18:02:43:408',24,408,309,33,14.758048,-29.516096,3.333333,188,7.351064,2.429123,7.135369,2.829501,6273,7537,4991,0.168,-0.456
7202,'2019/05/07 18:02:43:440',24,408,309,0,0,0,8.25,189,7.312169,2.459921,7.13643,2.853552,6295,7537,4991,0.168,-0.456
7203,'2019/05/07 18:02:43:454',24,425,271,55,22.460133,-50.205002,11,190,7.563158,2.504869,7.913803,2.912651,6326,7537,4991,0.168,-0.456
7204,'2019/05/07 18:02:43:485',24,425,271,0,0,0,11,191,7.52356,2.549346,7.911897,2.969296,6340,7537,4991,0.168,-0.456
7205,'2019/05/07 18:02:43:506',24,445,253,38,28.245178,-25.42066,7.6,192,7.682292,2.575652,8.191944,2.983861,6371,7537,4991,0.168,-0.456
7206,'2019/05/07 18:02:43:534',24,454,246,16,12.629636,-9.82305,4.4,193,7.725389,2.585104,8.192491,2.978974,6392,7537,4991,0.168,-0.456
7207,'2019/05/07 18:02:43:558',24,459,243,8,6.859944,-4.115966,1.6,194,7.726804,2.580026,8.171265,2.972089,6420,7537,4991,0.168,-0.456
7208,'2019/05/07 18:02:43:589',24,466,241,9,8.653715,-2.47249,0.166667,195,7.733333,2.56765,8.150685,2.969453,6443,7537,4991,0.168,-0.456
7209,'2019/05/07 18:02:43:608',24,496,240,31,30.982792,-1.03276,3.142857,196,7.852041,2.570585,8.29789,2.962114,6473,7537,4991,0.168,-0.456
7210,'2019/05/07 18:02:43:635',24,500,241,5,4.850713,1.212678,6.5,197,7.837564,2.590531,8.279184,2.967782,6494,7537,4991,0.168,-0.456
7211,'2019/05/07 18:02:43:656',24,502,242,3,2.683281,1.341641,0.4,198,7.813131,2.579468,8.265298,2.964332,6521,7537,4991,0.168,-0.456
7212,'2019/05/07 18:02:43:687',24,503,242,1,1,0,0.4,199,7.778894,2.568516,8.258535,2.96087,6542,7537,4991,0.168,-0.456
7213,'2019/05/07 18:02:43:704',24,503,242,0,0,0,0.142857,200,7.74,2.556387,8.256104,2.958398,6571,7537,4991,0.168,-0.456
7214,'2019/05/07 18:02:43:722',24,503,242,0,0,0,0,201,7.701492,2.543669,8.25351,2.956496,6589,7537,4991,0.168,-0.456
7215,'2019/05/07 18:02:43:751',24,503,242,0,0,0,0,202,7.663366,2.531077,8.250769,2.954556,6608,7537,4991,0.168,-0.456
7216,'2019/05/07 18:02:43:771',24,503,242,0,0,0,0,203,7.625616,2.518608,8.247877,2.952584,6637,7537,4991,0.168,-0.456
7217,'2019/05/07 18:02:43:787',24,503,242,0,0,0,0,204,7.588235,2.506262,8.24484,2.950577,6655,7537,4991,0.168,-0.456
7218,'2019/05/07 18:02:43:817',24,503,242,0,0,0,0,205,7.551219,2.494036,8.241664,2.948536,6674,7537,4991,0.168,-0.456
7219,'2019/05/07 18:02:43:843',24,503,242,0,0,0,0,206,7.514563,2.48193,8.238358,2.946467,6703,7537,4991,0.168,-0.456
7220,'2019/05/07 18:02:43:860',24,503,242,0,0,0,0,207,7.478261,2.469939,8.234915,2.944361,6722,7537,4991,0.168,-0.456
7221,'2019/05/07 18:02:43:886',24,503,242,0,0,0,0,208,7.442307,2.458065,8.231348,2.94223,6747,7537,4991,0.168,-0.456
7222,'2019/05/07 18:02:43:904',24,503,242,0,0,0,0,209,7.406699,2.446304,8.22766,2.940069,6771,7537,4991,0.168,-0.456
7223,'2019/05/07 18:02:43:925',24,503,242,0,0,0,0,210,7.371428,2.434655,8.22385,2.93788,6789,7537,4991,0.168,-0.456
7224,'2019/05/07 18:02:43:950',24,503,242,0,0,0,0,211,7.336493,2.423116,8.219928,2.935666,6812,7537,4991,0.168,-0.456
7225,'2019/05/07 18:02:43:974',24,503,242,0,0,0,0,212,7.301887,2.411686,8.215889,2.933426,6836,7537,4991,0.168,-0.456
7226,'2019/05/07 18:02:44:001',24,503,242,0,0,0,0,213,7.267606,2.400364,8.211746,2.93116,6860,7537,4991,0.168,-0.456
7227,'2019/05/07 18:02:44:021',24,503,241,1,0,-1,0.166667,214,7.238318,2.389926,8.203644,2.928256,6886,7537,4991,0.168,-0.456
7228,'2019/05/07 18:02:44:054',24,503,241,0,0,0,0.25,215,7.204651,2.379973,8.199329,2.92505,6908,7537,4991,0.168,-0.456
